"id";"Pais";"Localidad";"Denominación Genérica";"Denominación Específica";"Código";"Naturaleza";"Tipo"
14722;"ESPAÑA";"Aspa";"Colegio Público";"d'Aspa-ZER Vall de l'Aranyó";25000687;"Centro público";0
14723;"ESPAÑA";"Les Avellanes";"Colegio Público";"de Les Avellanes - ZER Montsec";25000699;"Centro público";0
14724;"ESPAÑA";"Tartareu";"Colegio Público";"de Tartareu - ZER Montsec";25000717;"Centro público";0
14725;"ESPAÑA";"Aitona";"Colegio Público";"Francesc Feliu - ZER Baix Segrià";25000730;"Centro público";0
14726;"ESPAÑA";"Aitona";"Centro Privado con varias Enseñanzas de Régimen General";"Pare Palau";25000742;"Centro privado";1
14727;"ESPAÑA";"Balaguer";"Colegio Público";"Gaspar de Portolà";25000778;"Centro público";0
14728;"ESPAÑA";"Balaguer";"Colegio Público";"Àngel Guimerà";25000781;"Centro público";0
14729;"ESPAÑA";"Balaguer";"Centro Privado con varias Enseñanzas de Régimen General";"Escola Pia de Balaguer";25000811;"Centro privado";1
14730;"ESPAÑA";"Balaguer";"Centro Privado con varias Enseñanzas de Régimen General";"Nostra Senyora del Carme";25000821;"Centro privado";1
14731;"ESPAÑA";"Balaguer";"Instituto de Educación Secundaria (IES)";"Ciutat de Balaguer";25000833;"Centro público";0
14732;"ESPAÑA";"Vallfogona de Balaguer";"Instituto de Formación Profesional";"de Vallfogona de Balaguer";25000845;"Centro público";0
14733;"ESPAÑA";"Balaguer";"Colegio Público";"La Noguera";25000857;"Centro público";0
14734;"ESPAÑA";"Barbens";"Colegio Público";"Sant Roc - ZER Riu Ondara";25000869;"Centro público";0
14735;"ESPAÑA";"Belianes";"Colegio Público";"Pere Teixiné - ZER Riu Corb";25000951;"Centro público";0
14736;"ESPAÑA";"Bellcaire d'Urgell";"Colegio Público";"Bonavista";25000961;"Centro público";0
14737;"ESPAÑA";"Bell-Lloc d'Urgell";"Colegio Público";"Ramon Farrerons";25000985;"Centro público";0
14738;"ESPAÑA";"Bellmunt d'Urgell";"Colegio Público";"Sant Bartomeu - ZER Espernallac";25001001;"Centro público";0
14739;"ESPAÑA";"Bellpuig";"Colegio Público";"Valeri Serra";25001011;"Centro público";0
14740;"ESPAÑA";"Bellpuig";"Centro Privado con varias Enseñanzas de Régimen General";"Mare de Déu del Carme";25001023;"Centro privado";1
14741;"ESPAÑA";"Bellver de Cerdanya";"Colegio Público";"Mare de Déu de Talló";25001059;"Centro público";0
14742;"ESPAÑA";"Els Arcs";"Colegio Público";"Rufí Bedoya - ZER Plaurcén";25001072;"Centro público";0
14743;"ESPAÑA";"Bellvis";"Colegio Público";"Joaquim Palacín";25001084;"Centro público";0
14744;"ESPAÑA";"Benavent de Segria";"Colegio Público";"Sant Joan";25001096;"Centro público";0
14745;"ESPAÑA";"Biosca";"Colegio Público";"Sants Abdó i Senén - ZER La Segarra";25001102;"Centro público";0
14746;"ESPAÑA";"Bovera";"Colegio Público";"Vallmajor - ZER Elaia";25001126;"Centro público";0
14747;"ESPAÑA";"Es Bordes";"Colegio Público";"Casteth Leon - ZER Val d'Aran";25001138;"Centro público";0
14748;"ESPAÑA";"Les Borges Blanques";"Colegio Público";"Joan XXIII";25001141;"Centro público";0
14749;"ESPAÑA";"Les Borges Blanques";"Centro Privado con varias Enseñanzas de Régimen General";"Mare de Déu de Montserrat";25001151;"Centro privado";1
14750;"ESPAÑA";"Les Borges Blanques";"Instituto de Formación Profesional";"de Les Borges Blanques";25001175;"Centro público";0
14751;"ESPAÑA";"Bossost";"Colegio Público";"Sant Ròc";25001199;"Centro público";0
14752;"ESPAÑA";"Camarasa";"Colegio Público";"Dos Rius-ZER El Jonc";25001229;"Centro público";0
14753;"ESPAÑA";"Castellciutat";"Colegio Público";"Castell-Ciutat - ZER Urgellet";25001242;"Centro público";0
14754;"ESPAÑA";"Castelldans";"Colegio Público";"Timorell - ZER Vall de l'Aranyó";25001254;"Centro público";0
14755;"ESPAÑA";"Castellnou de Seana";"Colegio Público";"L'Estel - ZER Vent Serè";25001266;"Centro público";0
14756;"ESPAÑA";"Castello de Farfanya";"Colegio Público";"Santa Maria - ZER Serra Llarga";25001278;"Centro público";0
14757;"ESPAÑA";"Castellsera";"Colegio Público";"El Terrall - ZER Espernallac";25001281;"Centro público";0
14758;"ESPAÑA";"Cervera";"Colegio Público";"Jaume Balmes";25001291;"Centro público";0
14759;"ESPAÑA";"Cervera";"Instituto de Educación Secundaria (IES)";"Antoni Torroja";25001311;"Centro público";0
14760;"ESPAÑA";"Cervera";"Colegio Público";"Mossèn Josep Arqués";25001321;"Centro público";0
14761;"ESPAÑA";"Cervia de les Garrigues";"Colegio Público";"El Cérvol - ZER Riu Set";25001333;"Centro público";0
14762;"ESPAÑA";"Ciutadilla";"Colegio Público";"de Ciutadilla - ZER Guicivervi";25001357;"Centro público";0
14763;"ESPAÑA";"El Cogul";"Colegio Público";"Camp Crusat - ZER Vall de l'Aranyó";25001394;"Centro público";0
14764;"ESPAÑA";"Coll de Nargo";"Colegio Público";"Sant Climent - ZER Narieda";25001400;"Centro público";0
14765;"ESPAÑA";"Corbins";"Colegio Público";"Sol Ixent - ZER Argelaga";25001424;"Centro público";0
14766;"ESPAÑA";"Cubells";"Colegio Público";"Sol Naixent - ZER El Romaní";25001436;"Centro público";0
14767;"ESPAÑA";"L'Espluga Calba";"Colegio Público";"Porcel de Cervera - ZER Pedrera";25001473;"Centro público";0
14768;"ESPAÑA";"Esterri d'Aneu";"Colegio Público";"La Closa";25001539;"Centro público";0
14769;"ESPAÑA";"Fondarella";"Colegio Público";"Minyons d'Urgell - ZER Plaurcén";25001606;"Centro público";0
14770;"ESPAÑA";"La Fuliola";"Colegio Público";"Guillem Isarn";25001618;"Centro público";0
14771;"ESPAÑA";"Golmes";"Colegio Público";"Francesc Arenes";25001692;"Centro público";0
14772;"ESPAÑA";"Gosol";"Colegio Público";"Santa Margarida - ZER Alt Berguedà";25001709;"Centro público";0
14773;"ESPAÑA";"La Granadella";"Colegio Público";"de la Granadella - ZER Elaia";25001710;"Centro público";0
14774;"ESPAÑA";"La Granja d'Escarp";"Colegio Público";"Sant Jaume - ZER Baix Segrià";25001722;"Centro público";0
14775;"ESPAÑA";"Guimera";"Colegio Público";"de Guimerà - ZER Guicivervi";25001758;"Centro público";0
14776;"ESPAÑA";"Guissona";"Colegio Público";"Ramon Faus i Esteve";25001761;"Centro público";0
14777;"ESPAÑA";"Guissona";"Centro Privado con varias Enseñanzas de Régimen General";"Mare de Déu del Roser";25001771;"Centro privado";1
14778;"ESPAÑA";"Ivars de Noguera";"Colegio Público";"Sant Sebastià - ZER Serra Llarga";25001795;"Centro público";0
14779;"ESPAÑA";"Ivars d'Urgell";"Colegio Público";"Mare de Déu de l'Horta";25001801;"Centro público";0
14780;"ESPAÑA";"Isona";"Colegio Público";"Aeso - ZER Pallars Jussà";25001886;"Centro público";0
14781;"ESPAÑA";"Juncosa";"Colegio Público";"L'Espígol - ZER Garrigues Altes";25001916;"Centro público";0
14782;"ESPAÑA";"Juneda";"Colegio Público";"Manuel Ortiz i Castelló";25001928;"Centro público";0
14783;"ESPAÑA";"Lleida";"Colegio Público";"Enric Farreny";25001953;"Centro público";0
14784;"ESPAÑA";"Butsenit";"Colegio Público";"Antoni Bergós - ZER L'Horta de Lleida";25001990;"Centro público";0
14785;"ESPAÑA";"Lleida";"Colegio Público";"Santa Maria de Gardeny";25002003;"Centro público";0
14786;"ESPAÑA";"Lleida";"Colegio Público";"Balàfia";25002052;"Centro público";0
14787;"ESPAÑA";"Lleida";"Colegio Público";"Camps Elisis";25002064;"Centro público";0
14788;"ESPAÑA";"Lleida";"Colegio Público";"Cervantes";25002076;"Centro público";0
14789;"ESPAÑA";"Lleida";"Colegio Público";"Riu Segre";25002088;"Centro público";0
14790;"ESPAÑA";"Lleida";"Colegio Público";"Magí Morera i Galícia";25002091;"Centro público";0
14791;"ESPAÑA";"Lleida";"Colegio Público";"Pardinyes";25002106;"Centro público";0
14792;"ESPAÑA";"Lleida";"Colegio Público";"Príncep de Viana";25002121;"Centro público";0
14793;"ESPAÑA";"Lleida";"Colegio Público";"Creu del Batlle - ZER L'Horta de Lleida";25002131;"Centro público";0
14794;"ESPAÑA";"Lleida";"Colegio Público";"Ginesta";25002143;"Centro público";0
14795;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"L'Anunciata";25002222;"Centro privado";1
14796;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"Santa Anna";25002234;"Centro privado";1
14797;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"Maristes Montserrat";25002313;"Centro privado";1
14798;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"Lestonnac-l'Ensenyança";25002350;"Centro privado";1
14799;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"El Carme";25002374;"Centro privado";1
14800;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"Sagrada Família";25002431;"Centro privado";1
14801;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"Mater Salvatoris";25002489;"Centro privado";1
14802;"ESPAÑA";"Lleida";"Centro Privado de Educación Infantil";"Baby Chic";25002571;"Centro privado";2
14803;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"Sant Jaume";25002623;"Centro privado";1
14804;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"Episcopal-Mare de Déu de l'Acadèmia";25002647;"Centro privado";1
14805;"ESPAÑA";"Lleida";"Colegio Público";"Sant Josep de Calassanç";25002659;"Centro público";0
14806;"ESPAÑA";"Lleida";"Colegio Público";"de Pràctiques I";25002672;"Centro público";0
14807;"ESPAÑA";"Lleida";"Instituto de Educación Secundaria (IES)";"Samuel Gili i Gaya";25002684;"Centro público";0
14808;"ESPAÑA";"Lleida";"Instituto de Educación Secundaria (IES)";"Marius Torres";25002696;"Centro público";0
14809;"ESPAÑA";"Lleida";"Instituto de Educación Secundaria (IES)";"Guindàvols";25002726;"Centro público";0
14810;"ESPAÑA";"Lleida";"Centro Privado de Formación Profesional Específica";"Martínez";25002751;"Centro privado";2
14811;"ESPAÑA";"Lleida";"Centro Privado con varias Enseñanzas de Régimen General";"Les Heures";25002775;"Centro privado";1
14812;"ESPAÑA";"Lleida";"Instituto de Educación Secundaria (IES)";"Joan Oró";25002787;"Centro público";0
14813;"ESPAÑA";"Lleida";"Instituto de Educación Secundaria (IES)";"Caparrella";25002799;"Centro público";0
14814;"ESPAÑA";"Llivia";"Colegio Público";"El Segrià - ZER L'Horta de Lleida";25002854;"Centro público";0
14815;"ESPAÑA";"Raimat";"Centro Privado con varias Enseñanzas de Régimen General";"Claver";25002911;"Centro privado";1
14816;"ESPAÑA";"Suchs";"Colegio Público";"El Vilot - ZER Ponent";25002921;"Centro público";0
14817;"ESPAÑA";"Les";"Colegio Público";"Estudi Alejandro Casona";25002957;"Centro público";0
14818;"ESPAÑA";"Linyola";"Colegio Público";"El Sitjar";25002970;"Centro público";0
14819;"ESPAÑA";"Lladurs";"Colegio Público";"de Lladurs - ZER El Solsonès";25002982;"Centro público";0
14820;"ESPAÑA";"Llardecans";"Colegio Público";"Arc d'Adà - ZER L'Oliver";25003019;"Centro público";0
14821;"ESPAÑA";"Llavorsi";"Colegio Público";"de Llavorsí - ZER Alt Pallars Sobirà";25003032;"Centro público";0
14822;"ESPAÑA";"Lles de Cerdanya";"Colegio Público";"Portella Blanca - ZER Baridà-Batllia";25003056;"Centro público";0
14823;"ESPAÑA";"Llobera";"Colegio Público";"de Llobera - ZER El Solsonès";25003093;"Centro público";0
14824;"ESPAÑA";"Massalcoreig";"Colegio Público";"de Massalcoreig - ZER Baix Segrià";25003111;"Centro público";0
14825;"ESPAÑA";"Maials";"Colegio Público";"Otogesa - ZER L'Oliver";25003123;"Centro público";0
14826;"ESPAÑA";"Menarguens";"Colegio Público";"Joan Ros i Porta - ZER El Jonc";25003135;"Centro público";0
14827;"ESPAÑA";"Miralcamp";"Colegio Público";"Sant Miquel";25003147;"Centro público";0
14828;"ESPAÑA";"Mollerussa";"Centro Privado con varias Enseñanzas de Régimen General";"La Salle";25003184;"Centro privado";1
14829;"ESPAÑA";"Mollerussa";"Centro Privado con varias Enseñanzas de Régimen General";"El Carme";25003196;"Centro privado";1
14830;"ESPAÑA";"Mollerussa";"Instituto de Educación Secundaria (IES)";"Mollerussa";25003202;"Centro público";0
14831;"ESPAÑA";"Butsenit";"Colegio Público";"de Butsènit - ZER El Sió";25003238;"Centro público";0
14832;"ESPAÑA";"Montgai";"Colegio Público";"Colomina - ZER El Romaní";25003241;"Centro público";0
14833;"ESPAÑA";"Martinet";"Colegio Público";"Pere Sarret - ZER Baridà-Batllia";25003263;"Centro público";0
14834;"ESPAÑA";"Montella";"Colegio Público";"Ridolaina - ZER Baridà-Batllia";25003275;"Centro público";0
14835;"ESPAÑA";"Montferrer";"Colegio Público";"Els Agols - ZER Urgellet";25003299;"Centro público";0
14836;"ESPAÑA";"Montoliu de Lleida";"Colegio Público";"Sant Isidre - ZER La Coma";25003305;"Centro público";0
14837;"ESPAÑA";"Naves";"Colegio Público";"Aiguadora - ZER El Solsonès";25003330;"Centro público";0
14838;"ESPAÑA";"Els Omellons";"Colegio Público";"Josep Güell - ZER Pedrera";25003445;"Centro público";0
14839;"ESPAÑA";"Organya";"Colegio Público";"Miret i Sans - ZER Narieda";25003469;"Centro público";0
14840;"ESPAÑA";"Gerb";"Colegio Público";"L'Espígol - ZER Montsec";25003470;"Centro público";0
14841;"ESPAÑA";"Os de Balaguer";"Colegio Público";"Leandre Cristòfol - ZER Montsec";25003482;"Centro público";0
14842;"ESPAÑA";"El Palau d'Anglesola";"Colegio Público";"Arnau Berenguer";25003494;"Centro público";0
14843;"ESPAÑA";"Les Pallargues";"Colegio Público";"de les Pallargues - ZER La Segarra";25003500;"Centro público";0
14844;"ESPAÑA";"La Coma";"Colegio Público";"de la Coma - ZER El Solsonès";25003536;"Centro público";0
14845;"ESPAÑA";"Penelles";"Colegio Público";"Ramon Gombal - ZER Espernallac";25003551;"Centro público";0
14846;"ESPAÑA";"Peramola";"Colegio Público";"Sant Miquel - ZER Narieda";25003585;"Centro público";0
14847;"ESPAÑA";"Sant Climenç";"Colegio Público";"de Sant Climent - ZER El Solsonès";25003627;"Centro público";0
14848;"ESPAÑA";"El Poal";"Colegio Público";"El Roser - ZER Plaurcén";25003652;"Centro público";0
14849;"ESPAÑA";"La Pobla de Cervoles";"Colegio Público";"Josep Espasa - ZER Riu Set";25003664;"Centro público";0
14850;"ESPAÑA";"Bellaguarda";"Colegio Público";"Els Set Focs - ZER Elaia";25003676;"Centro público";0
14851;"ESPAÑA";"La Pobla de Segur";"Colegio Público";"Els Raiers";25003688;"Centro público";0
14852;"ESPAÑA";"Ponts";"Colegio Público";"de Ponts";25003718;"Centro público";0
14853;"ESPAÑA";"El Pont de Suert";"Colegio Público";"Ribagorçana";25003755;"Centro público";0
14854;"ESPAÑA";"La Portella";"Colegio Público";"Blanca de Villalonga - ZER Alt Segrià";25003792;"Centro público";0
14855;"ESPAÑA";"Preixana";"Colegio Público";"Montalbà - ZER Riu Corb";25003809;"Centro público";0
14856;"ESPAÑA";"Preixens";"Colegio Público";"de Preixens - ZER El Sió";25003810;"Centro público";0
14857;"ESPAÑA";"Les Ventoses";"Colegio Público";"de Les Ventoses - ZER El Sió";25003822;"Centro público";0
14858;"ESPAÑA";"Prullans";"Colegio Público";"El Puig - ZER Baridà-Batllia";25003846;"Centro público";0
14859;"ESPAÑA";"Puigverd d'Agramunt";"Colegio Público";"de Puigverd d'Agramunt - ZER El Sió";25003858;"Centro público";0
14860;"ESPAÑA";"Puigverd de Lleida";"Colegio Público";"Sant Jordi";25003861;"Centro público";0
14861;"ESPAÑA";"Rialp";"Colegio Público";"Montsent de Pallars - ZER Alt Pallars Sobirà";25003871;"Centro público";0
14862;"ESPAÑA";"Ribera de Cardos";"Colegio Público";"Els Minairons - ZER Alt Pallars Sobirà";25003895;"Centro público";0
14863;"ESPAÑA";"El Pla de Sant Tirs";"Colegio Público";"Arnau Mir - ZER Urgellet";25003950;"Centro público";0
14864;"ESPAÑA";"Freixinet";"Colegio Público";"de Freixinet de Solsona - ZER El Solsonès";25003974;"Centro público";0
14865;"ESPAÑA";"Rossello";"Colegio Público";"La Rosella";25004000;"Centro público";0
14866;"ESPAÑA";"Sanaüja";"Colegio Público";"de Sanaüja - ZER La Segarra";25004024;"Centro público";0
14867;"ESPAÑA";"Sant Guim de Freixenet";"Colegio Público";"L'Estel";25004036;"Centro público";0
14868;"ESPAÑA";"Sant Llorenç de Morunys";"Colegio Público";"Vall de Lord";25004048;"Centro público";0
14869;"ESPAÑA";"Sant Ramon";"Colegio Público";"Mare de Déu de la Mercè - ZER La Segarra";25004073;"Centro público";0
14870;"ESPAÑA";"Sant Antoli i Vilanova";"Colegio Público";"Vall Ondara - ZER La Segarra";25004085;"Centro público";0
14871;"ESPAÑA";"Sant Marti de Malda";"Colegio Público";"El Tallat - ZER Riu Corb";25004103;"Centro público";0
14872;"ESPAÑA";"Sarroca de Lleida";"Colegio Público";"La Roca - ZER L'Eral";25004115;"Centro público";0
14873;"ESPAÑA";"La Seu d'Urgell";"Colegio Público";"Mossèn Albert Vives";25004140;"Centro público";0
14874;"ESPAÑA";"La Seu d'Urgell";"Centro Privado con varias Enseñanzas de Régimen General";"La Salle";25004152;"Centro privado";1
14875;"ESPAÑA";"La Seu d'Urgell";"Instituto de Educación Secundaria (IES)";"Joan Brudieu";25004188;"Centro público";0
14876;"ESPAÑA";"Seros";"Colegio Público";"Miquel Baró Daban";25004218;"Centro público";0
14877;"ESPAÑA";"Sidamon";"Colegio Público";"El Timó - ZER Plaurcén";25004221;"Centro público";0
14878;"ESPAÑA";"El Soleras";"Colegio Público";"del Soleràs - ZER Garrigues Altes";25004231;"Centro público";0
14879;"ESPAÑA";"Solsona";"Colegio Público";"Setelsis";25004243;"Centro público";0
14880;"ESPAÑA";"Solsona";"Centro Privado con varias Enseñanzas de Régimen General";"Arrels I";25004279;"Centro privado";1
14881;"ESPAÑA";"Solsona";"Centro Privado de Educación Infantil";"Parvum-Arrels";25004280;"Centro privado";2
14882;"ESPAÑA";"Solsona";"Centro Privado con varias Enseñanzas de Régimen General";"Arrels II";25004309;"Centro privado";1
14883;"ESPAÑA";"Olius";"Instituto de Formación Profesional";"del Solsonès";25004310;"Centro público";0
14884;"ESPAÑA";"Soses";"Colegio Público";"Jaume Miret";25004395;"Centro público";0
14885;"ESPAÑA";"Sudanell";"Colegio Público";"El Roser - ZER La Coma";25004401;"Centro público";0
14886;"ESPAÑA";"Sunyer";"Colegio Público";"de Sunyer - ZER L'Eral";25004413;"Centro público";0
14887;"ESPAÑA";"Tarrega";"Colegio Público";"Jacint Verdaguer";25004462;"Centro público";0
14888;"ESPAÑA";"Tarrega";"Centro Privado con varias Enseñanzas de Régimen General";"Escola Pia de Tàrrega";25004474;"Centro privado";1
14889;"ESPAÑA";"Tarrega";"Centro Privado con varias Enseñanzas de Régimen General";"Sant Josep";25004486;"Centro privado";1
14890;"ESPAÑA";"Tarrega";"Instituto de Educación Secundaria (IES)";"Manuel de Pedrolo";25004498;"Centro público";0
14891;"ESPAÑA";"Tarrega";"Instituto de Formación Profesional";"de Tàrrega";25004504;"Centro público";0
14892;"ESPAÑA";"Tarrega";"Centro Privado de Educación  Especial";"Santa Maria del Alba";25004516;"Centro privado";2
14893;"ESPAÑA";"Tarrega";"Escuela de Arte";"Ondara";25004528;"Centro público";0
14894;"ESPAÑA";"Tarrega";"Colegio Público";"Àngel Guimerà";25004531;"Centro público";0
14895;"ESPAÑA";"Termens";"Colegio Público";"Alfred Potrony";25004565;"Centro público";0
14896;"ESPAÑA";"Tirvia";"Colegio Público";"de Tírvia - ZER Alt Pallars Sobirà";25004577;"Centro público";0
14897;"ESPAÑA";"Tora";"Colegio Público";"Sant Gil";25004607;"Centro público";0
14898;"ESPAÑA";"Els Torms";"Colegio Público";"Joan Benet i Petit - ZER Garrigues Altes";25004619;"Centro público";0
14899;"ESPAÑA";"Tornabous";"Colegio Público";"Espígol - ZER Riu Ondara";25004644;"Centro público";0
14900;"ESPAÑA";"Torrebesses";"Colegio Público";"de Torrebesses - ZER L'Eral";25004656;"Centro público";0
14901;"ESPAÑA";"Torrefarrera";"Colegio Público";"la Creu";25004711;"Centro público";0
